16,E_33,E_33,0.1
16,E_33,E_33,0.1
16,E_33,E_33,0.1
16,E_33,E_33,0.1
16,E_33,E_33,0.1
16,E_33,E_33,0.1
16,E_33,E_33,0.1
17,E_0,E_0,0.1
17,E_0,E_0,0.1
17,E_0,E_0,0.1
17,E_0,E_5,0.1
17,E_0,E_5,0.1
17,E_0,E_5,0.1
17,E_0,E_0,0.1
17,E_0,E_0,0.1
17,E_0,E_0,0.1
17,E_0,E_0,0.1
17,E_0,E_5,0.1
17,E_0,E_5,0.1
17,E_0,E_0,0.1
17,E_0,E_0,0.1
17,E_0,E_0,0.1
17,E_0,E_0,0.1
17,E_0,E_0,0.1
17,E_0,E_0,0.1
17,E_1,E_6,0.1
17,E_1,E_1,0.1
17,E_1,E_1,0.1
17,E_2,E_3,0.1
17,E_2,E_3,0.1
17,E_2,E_2,0.1
17,E_2,E_2,0.1
17,E_2,E_2,0.1
17,E_2,E_2,0.1
17,E_2,E_2,0.1
17,E_2,E_3,0.1
17,E_2,E_2,0.1
17,E_2,E_2,0.1
17,E_2,E_2,0.1
17,E_2,E_3,0.1
17,E_2,E_3,0.1
17,E_2,E_2,0.1
17,E_2,E_3,0.1
17,E_2,E_3,0.1
17,E_2,E_2,0.1
17,E_2,E_3,0.1
17,E_2,E_2,0.1
17,E_2,E_3,0.1
17,E_2,E_2,0.1
17,E_2,E_2,0.1
17,E_2,E_2,0.1
17,E_2,E_2,0.1
17,E_2,E_3,0.1
17,E_2,E_3,0.1
17,E_2,E_2,0.1
17,E_2,E_2,0.1
17,E_2,E_2,0.1
17,E_2,E_2,0.1
17,E_2,E_2,0.1
17,E_2,E_2,0.1
17,E_2,E_2,0.1
17,E_2,E_2,0.1
17,E_2,E_2,0.1
17,E_2,E_2,0.1
17,E_2,E_2,0.1
17,E_2,E_2,0.1
17,E_3,E_2,0.1
17,E_5,E_5,0.1
17,E_3,E_2,0.1
17,E_3,E_2,0.1
17,E_3,E_2,0.1
17,E_3,E_2,0.1
17,E_3,E_2,0.1
17,E_3,E_3,0.1
17,E_5,E_6,0.1
17,E_3,E_2,0.1
17,E_5,E_6,0.1
17,E_5,E_6,0.1
17,E_5,E_6,0.1
17,E_5,E_6,0.1
17,E_5,E_6,0.1
17,E_5,E_5,0.1
17,E_5,E_5,0.1
17,E_5,E_7,0.1
17,E_5,E_5,0.1
17,E_5,E_7,0.1
17,E_5,E_7,0.1
17,E_5,E_5,0.1
17,E_5,E_6,0.1
17,E_5,E_5,0.1
17,E_5,E_5,0.1
17,E_5,E_5,0.1
17,E_5,E_5,0.1
17,E_5,E_5,0.1
17,E_5,E_5,0.1
17,E_5,E_6,0.1
17,E_5,E_6,0.1
17,E_5,E_7,0.1
17,E_5,E_5,0.1
17,E_5,E_6,0.1
17,E_5,E_6,0.1
17,E_5,E_6,0.1
17,E_5,E_5,0.1
17,E_5,E_7,0.1
17,E_5,E_6,0.1
17,E_5,E_6,0.1
17,E_5,E_6,0.1
17,E_5,E_6,0.1
17,E_5,E_6,0.1
17,E_5,E_6,0.1
17,E_5,E_6,0.1
17,E_5,E_6,0.1
17,E_5,E_2,0.1
17,E_5,E_5,0.1
17,E_5,E_5,0.1
17,E_5,E_5,0.1
17,E_5,E_6,0.1
17,E_5,E_5,0.1
17,E_5,E_5,0.1
17,E_5,E_5,0.1
17,E_5,E_5,0.1
17,E_5,E_6,0.1
17,E_5,E_0,0.1
17,E_5,E_5,0.1
17,E_5,E_5,0.1
17,E_5,E_5,0.1
17,E_5,E_5,0.1
17,E_5,E_5,0.2
17,E_5,E_5,0.1
17,E_5,E_7,0.1
17,E_5,E_6,0.1
17,E_5,E_6,0.1
17,E_5,E_6,0.1
17,E_5,E_5,0.1
17,E_5,E_5,0.1
17,E_5,E_7,0.1
17,E_7,E_5,0.1
17,E_7,E_7,0.1
17,E_7,E_6,0.1
17,E_7,E_6,0.1
17,E_7,E_5,0.1
17,E_7,E_5,0.1
17,E_7,E_5,0.1
17,E_7,E_7,0.1
17,E_7,E_7,0.1
17,E_7,E_7,0.2
17,E_7,E_7,0.1
17,E_7,E_6,0.1
17,E_7,E_6,0.1
17,E_7,E_8,0.1
17,E_7,E_9,0.2
17,E_7,E_5,0.1
17,E_7,E_8,0.1
17,E_7,E_6,0.1
17,E_7,E_6,0.1
17,E_7,E_5,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_9,0.1
17,E_8,E_8,3.3
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_7,E_6,0.1
17,E_6,E_7,0.2
17,E_6,E_6,0.1
17,E_6,E_5,0.1
17,E_6,E_6,0.1
17,E_6,E_7,0.1
17,E_6,E_7,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_5,0.1
17,E_6,E_6,0.1
17,E_8,E_6,0.1
17,E_8,E_6,0.1
17,E_8,E_8,3.3
17,E_8,E_6,0.1
17,E_7,E_8,0.1
17,E_7,E_8,0.1
17,E_8,E_5,0.1
17,E_7,E_7,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_9,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_5,0.1
17,E_6,E_5,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_9,0.1
17,E_6,E_9,0.1
17,E_6,E_7,0.2
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.2
17,E_8,E_6,0.1
17,E_7,E_6,0.1
17,E_7,E_6,0.1
17,E_7,E_5,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_0,0.1
17,E_6,E_7,0.1
17,E_6,E_6,0.1
17,E_6,E_7,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_7,0.1
17,E_6,E_5,0.1
17,E_6,E_6,0.1
17,E_6,E_7,0.2
17,E_6,E_5,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.2
17,E_6,E_6,0.2
17,E_6,E_6,0.1
17,E_6,E_6,0.2
17,E_6,E_9,0.1
17,E_7,E_7,0.1
17,E_7,E_7,0.1
17,E_7,E_6,0.1
17,E_7,E_6,0.1
17,E_7,E_6,0.1
17,E_7,E_5,0.2
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_7,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_7,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.2
17,E_6,E_9,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_9,0.1
17,E_6,E_5,0.1
17,E_8,E_7,0.1
17,E_6,E_5,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.4
17,E_6,E_5,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_7,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_8,E_7,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_7,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.2
17,E_6,E_9,0.1
17,E_6,E_9,0.1
17,E_6,E_7,0.1
17,E_6,E_5,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.2
17,E_6,E_6,0.1
17,E_6,E_5,0.1
17,E_6,E_7,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.2
17,E_6,E_6,0.1
17,E_6,E_8,0.1
17,E_6,E_6,0.2
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_5,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.1
17,E_6,E_6,0.4
17,E_9,E_5,0.1
17,E_9,E_6,0.1
17,E_9,E_6,0.1
17,E_9,E_6,0.1
17,E_9,E_6,0.1
17,E_9,E_6,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.3
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.2
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_10,0.1
17,E_10,E_11,0.1
17,E_12,E_12,0.1
17,E_11,E_12,0.1
17,E_11,E_12,0.1
17,E_12,E_12,0.1
17,E_12,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_12,0.1
17,E_11,E_11,0.1
17,E_11,E_12,0.1
17,E_11,E_12,0.1
17,E_11,E_11,0.1
17,E_11,E_12,0.2
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.4
17,E_11,E_12,0.1
17,E_12,E_12,0.1
17,E_12,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_12,0.1
17,E_11,E_12,0.1
17,E_12,E_11,0.1
17,E_12,E_11,0.1
17,E_12,E_11,0.1
17,E_12,E_11,0.1
17,E_12,E_11,0.1
17,E_11,E_12,0.1
17,E_11,E_11,0.1
17,E_12,E_11,0.1
17,E_11,E_12,0.1
17,E_11,E_12,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_12,0.1
17,E_12,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_12,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_12,0.1
17,E_11,E_11,0.4
17,E_11,E_11,0.1
17,E_11,E_12,0.1
17,E_12,E_11,0.1
17,E_12,E_11,0.1
17,E_12,E_11,0.1
17,E_12,E_12,0.1
17,E_12,E_12,0.1
17,E_12,E_12,0.1
17,E_11,E_12,0.1
17,E_11,E_12,0.1
17,E_11,E_12,0.1
17,E_11,E_12,0.1
17,E_11,E_11,0.1
17,E_11,E_12,0.1
17,E_11,E_11,0.2
17,E_11,E_12,0.1
17,E_11,E_11,0.1
17,E_11,E_12,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_12,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_12,E_12,0.1
17,E_12,E_11,0.1
17,E_12,E_12,0.1
17,E_12,E_12,0.1
17,E_12,E_11,0.1
17,E_12,E_11,0.1
17,E_12,E_12,0.1
17,E_12,E_11,0.1
17,E_12,E_11,0.1
17,E_12,E_11,0.1
17,E_12,E_12,0.1
17,E_12,E_12,0.1
17,E_12,E_11,0.1
17,E_12,E_11,0.1
17,E_11,E_12,0.1
17,E_11,E_12,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_12,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_12,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.2
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_12,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_12,0.1
17,E_11,E_11,0.1
17,E_11,E_11,0.1
17,E_11,E_12,0.1
17,E_11,E_11,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_14,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_16,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_15,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_14,0.1
17,E_14,E_14,0.1
17,E_14,E_13,0.1
17,E_14,E_14,0.1
17,E_14,E_13,0.1
17,E_14,E_16,0.1
17,E_14,E_16,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_16,0.1
17,E_14,E_16,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.2
17,E_15,E_14,0.1
17,E_15,E_13,0.1
17,E_15,E_14,0.2
17,E_15,E_16,0.1
17,E_15,E_13,0.1
17,E_15,E_14,0.1
17,E_15,E_13,0.1
17,E_15,E_13,0.1
17,E_15,E_13,0.1
17,E_15,E_13,0.1
17,E_15,E_13,0.1
17,E_15,E_13,0.1
17,E_15,E_16,0.1
17,E_15,E_13,0.1
17,E_15,E_13,0.1
17,E_15,E_16,0.1
17,E_13,E_16,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_15,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.2
17,E_13,E_13,0.2
17,E_13,E_16,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.2
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_14,E_14,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_16,0.1
17,E_14,E_13,0.3
17,E_14,E_13,0.2
17,E_14,E_13,0.1
17,E_14,E_14,0.1
17,E_14,E_15,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_14,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_16,0.1
17,E_14,E_13,0.1
17,E_14,E_16,0.1
17,E_14,E_13,0.2
17,E_14,E_13,0.1
17,E_14,E_14,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_16,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_16,E_16,0.1
17,E_16,E_16,0.2
17,E_16,E_16,1.4
17,E_16,E_14,0.1
17,E_16,E_16,0.1
17,E_16,E_16,0.3
17,E_13,E_14,0.1
17,E_13,E_14,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_14,0.1
17,E_14,E_13,0.2
17,E_14,E_16,0.1
17,E_14,E_16,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_15,E_13,0.1
17,E_15,E_13,0.1
17,E_15,E_14,0.1
17,E_15,E_14,0.1
17,E_15,E_13,0.1
17,E_15,E_13,0.1
17,E_15,E_13,0.1
17,E_15,E_16,0.1
17,E_15,E_16,0.1
17,E_15,E_14,0.1
17,E_15,E_16,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.3
17,E_13,E_13,0.1
17,E_13,E_14,0.2
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.2
17,E_13,E_16,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_14,E_14,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.2
17,E_14,E_14,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.3
17,E_14,E_13,0.1
17,E_16,E_16,0.1
17,E_16,E_16,0.1
17,E_16,E_15,0.1
17,E_16,E_13,0.1
17,E_16,E_16,0.1
17,E_16,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.2
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.2
17,E_14,E_13,0.1
17,E_14,E_16,0.1
17,E_14,E_16,0.1
17,E_14,E_16,0.1
17,E_15,E_13,0.2
17,E_15,E_16,0.2
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_14,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.2
17,E_13,E_13,0.2
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_14,0.2
17,E_13,E_15,0.1
17,E_14,E_13,0.1
17,E_16,E_16,0.1
17,E_16,E_16,0.4
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_16,0.1
17,E_13,E_16,0.1
17,E_13,E_14,0.1
17,E_13,E_16,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.2
17,E_13,E_13,0.1
17,E_14,E_15,0.2
17,E_16,E_14,0.1
17,E_16,E_16,0.1
17,E_16,E_16,0.1
17,E_16,E_16,1.4
17,E_16,E_16,0.3
17,E_16,E_16,0.1
17,E_16,E_15,0.1
17,E_16,E_16,0.4
17,E_16,E_16,0.1
17,E_16,E_13,0.1
17,E_16,E_13,0.1
17,E_13,E_13,0.1
17,E_16,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_14,0.2
17,E_13,E_13,0.1
17,E_13,E_16,0.2
17,E_13,E_16,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_15,0.1
17,E_13,E_14,0.1
17,E_13,E_14,0.1
17,E_13,E_14,0.1
17,E_13,E_16,0.1
17,E_13,E_16,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.2
17,E_13,E_13,0.3
17,E_13,E_14,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_15,0.1
17,E_14,E_14,0.1
17,E_14,E_15,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_15,E_14,0.1
17,E_15,E_13,0.1
17,E_15,E_13,0.1
17,E_16,E_13,0.1
17,E_16,E_13,0.1
17,E_16,E_15,0.1
17,E_16,E_15,0.1
17,E_16,E_15,0.1
17,E_16,E_15,0.1
17,E_13,E_15,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_15,0.1
17,E_13,E_14,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_14,0.1
17,E_13,E_14,0.1
17,E_13,E_15,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.2
17,E_13,E_14,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_15,0.2
17,E_13,E_16,0.1
17,E_13,E_16,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_14,0.3
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_16,E_14,0.1
17,E_16,E_14,0.1
17,E_16,E_14,0.1
17,E_16,E_13,0.2
17,E_16,E_13,0.1
17,E_16,E_13,0.1
17,E_16,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_14,0.2
17,E_13,E_13,0.3
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.3
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.2
17,E_13,E_13,0.1
17,E_13,E_16,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.2
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_16,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_16,E_16,0.1
17,E_16,E_13,0.1
17,E_16,E_15,0.1
17,E_16,E_13,0.1
17,E_16,E_13,0.1
17,E_16,E_13,0.1
17,E_16,E_13,0.1
17,E_16,E_13,0.1
17,E_16,E_13,0.1
17,E_16,E_15,0.1
17,E_16,E_13,0.1
17,E_16,E_13,0.2
17,E_16,E_13,0.1
17,E_16,E_16,0.1
17,E_16,E_13,0.1
17,E_16,E_13,0.1
17,E_16,E_14,0.1
17,E_16,E_16,0.1
17,E_16,E_13,0.1
17,E_16,E_16,0.1
17,E_13,E_14,0.1
17,E_13,E_14,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_16,0.1
17,E_13,E_13,0.1
17,E_14,E_14,0.1
17,E_14,E_13,0.2
17,E_14,E_13,0.2
17,E_16,E_14,0.1
17,E_16,E_14,0.1
17,E_16,E_14,0.1
17,E_16,E_13,0.1
17,E_16,E_13,0.1
17,E_16,E_13,0.1
17,E_16,E_15,0.1
17,E_16,E_13,0.1
17,E_16,E_13,0.1
17,E_16,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.2
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_14,E_13,0.1
17,E_14,E_13,0.1
17,E_16,E_13,0.1
17,E_16,E_14,0.1
17,E_16,E_15,0.1
17,E_16,E_14,0.1
17,E_16,E_13,0.2
17,E_16,E_13,0.1
17,E_16,E_14,0.1
17,E_16,E_15,0.1
17,E_16,E_16,0.1
17,E_13,E_14,0.1
17,E_13,E_15,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.3
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.4
17,E_13,E_13,0.1
17,E_13,E_13,0.2
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_15,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_15,E_15,0.1
17,E_15,E_16,0.1
17,E_15,E_13,0.1
17,E_16,E_13,0.1
17,E_14,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_15,0.1
17,E_13,E_14,0.1
17,E_13,E_14,0.2
17,E_13,E_13,0.1
17,E_13,E_13,0.2
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_14,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_13,E_13,0.1
17,E_17,E_17,0.1
17,E_17,E_17,0.1
17,E_17,E_17,0.1
17,E_17,E_19,0.1
17,E_17,E_17,0.1
17,E_17,E_17,0.1
17,E_17,E_20,0.1
17,E_17,E_19,0.1
17,E_17,E_17,0.1
17,E_17,E_17,0.1
17,E_17,E_19,0.1
17,E_17,E_19,0.1
17,E_17,E_18,0.1
17,E_17,E_17,0.2
17,E_17,E_17,0.1
17,E_17,E_17,0.1
17,E_17,E_17,0.1
17,E_17,E_17,0.1
17,E_17,E_17,0.1
17,E_17,E_20,0.1
17,E_17,E_17,0.1
17,E_17,E_17,0.1
17,E_17,E_17,0.1
17,E_17,E_17,0.1
17,E_17,E_17,0.1
17,E_17,E_19,0.1
17,E_17,E_19,0.1
17,E_17,E_20,0.1
17,E_17,E_19,0.1
17,E_17,E_18,0.2
17,E_17,E_17,0.1
17,E_17,E_20,0.1
17,E_17,E_5,0.1
17,E_17,E_19,0.1
17,E_17,E_20,0.1
17,E_17,E_20,0.1
17,E_17,E_19,0.1
17,E_17,E_19,0.1
17,E_17,E_19,0.1
17,E_17,E_17,0.1
17,E_17,E_17,0.1
17,E_17,E_19,0.1
17,E_17,E_19,0.1
17,E_17,E_17,0.1
17,E_17,E_20,0.2
17,E_17,E_20,0.1
17,E_17,E_19,0.1
17,E_17,E_19,0.1
17,E_17,E_17,0.1
17,E_17,E_17,0.1
17,E_17,E_17,0.1
17,E_17,E_19,0.1
17,E_17,E_19,0.1
17,E_17,E_19,0.3
17,E_17,E_19,0.1
17,E_17,E_17,0.1
17,E_17,E_19,0.1
17,E_17,E_19,0.1
17,E_17,E_17,0.1
17,E_17,E_17,0.1
17,E_17,E_19,0.1
17,E_17,E_19,0.1
17,E_18,E_19,0.1
17,E_19,E_19,0.1
17,E_19,E_19,0.1
17,E_19,E_19,0.1
17,E_19,E_19,0.1
17,E_19,E_19,0.1
17,E_19,E_19,0.1
17,E_18,E_18,0.2
17,E_19,E_19,0.3
17,E_19,E_19,0.4
17,E_19,E_19,0.1
17,E_19,E_19,0.1
17,E_19,E_19,0.1
17,E_19,E_19,0.1
17,E_18,E_19,0.1
17,E_18,E_18,0.1
17,E_18,E_19,0.1
17,E_18,E_19,0.1
17,E_19,E_18,0.2
17,E_19,E_20,0.1
17,E_19,E_19,0.1
17,E_19,E_19,0.1
17,E_19,E_19,0.1
17,E_19,E_19,0.1
17,E_18,E_20,0.1
17,E_18,E_20,0.1
17,E_18,E_19,0.1
17,E_18,E_19,0.1
17,E_18,E_20,0.1
17,E_18,E_19,0.1
17,E_19,E_19,0.1
17,E_19,E_17,0.1
17,E_19,E_19,0.1
17,E_18,E_20,0.1
17,E_18,E_19,0.1
17,E_18,E_19,0.1
17,E_18,E_17,0.1
17,E_18,E_19,0.1
17,E_18,E_19,0.1
17,E_18,E_19,0.1
17,E_18,E_19,0.1
17,E_18,E_19,0.1
17,E_18,E_20,0.1
17,E_18,E_19,0.1
17,E_18,E_19,0.1
17,E_18,E_19,0.1
17,E_18,E_19,0.1
17,E_18,E_19,0.2
17,E_18,E_18,0.2
